"id","name","image","addr"
962,Thailand Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/XL9xUGIBrhJRgR5-IYl-sw/o.jpg,"438 Castro St, Ste A, San Francisco, CA 94114"
963,Schmidt's,https://s3-media3.fl.yelpcdn.com/bphoto/XTVCREfJ_vFIHH2aBzB-Vw/o.jpg,"2400 Folsom St, San Francisco, CA 94110"
964,El Rancho Grande,https://s3-media3.fl.yelpcdn.com/bphoto/xnoOrXzLQ4pVdeYS2gdeGQ/o.jpg,"855 Divisadero St, San Francisco, CA 94117"
965,Scopo Divino,https://s3-media3.fl.yelpcdn.com/bphoto/iFrpwBzSpjgYbPC5YkkBwQ/o.jpg,"2800 California St, San Francisco, CA 94115"
966,Wang Dae Bak,https://s3-media2.fl.yelpcdn.com/bphoto/D1zCyHEx2hJbaF-Q-1ccLQ/o.jpg,"2642 Ocean Ave, San Francisco, CA 94132"
967,Kui Shin Bo,https://s3-media4.fl.yelpcdn.com/bphoto/zlMYf0U0MkxusfJ6BVo90A/o.jpg,"22 Peace Plz, Fl 2, San Francisco, CA 94115"
968,Bergerac,https://s3-media3.fl.yelpcdn.com/bphoto/il3WM2bum3ERMs3zPOWRRg/o.jpg,"316 11th St, San Francisco, CA 94103"
969,KitTea Cat Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/62xD1Om7SRm3Evl7bbQJOQ/o.jpg,"96 Gough St, San Francisco, CA 94102"
970,Oasis Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/iwutElltXjmQSxySFSJRUQ/o.jpg,"901 Divisadero St, San Francisco, CA 94115"
971,Chili House SF,https://s3-media2.fl.yelpcdn.com/bphoto/vc3BW81bZWCjZX2oElXsew/o.jpg,"726 Clement St, San Francisco, CA 94118"
972,Cafe Bunn Mi,https://s3-media2.fl.yelpcdn.com/bphoto/fUSAPT7T-EOPLlXuxevPVA/o.jpg,"417 Clement St, San Francisco, CA 94118"
973,Public House,https://s3-media4.fl.yelpcdn.com/bphoto/-yIIe0jb6LC5t2YB4SwlrA/o.jpg,"24 Willie Mays Plz, San Francisco, CA 94107"
974,Lers Ros Thai,https://s3-media1.fl.yelpcdn.com/bphoto/p4chME2H_A2DqV13dFrXJw/o.jpg,"3189 16th St, San Francisco, CA 94103"
975,Rooster & Rice,https://s3-media4.fl.yelpcdn.com/bphoto/Je308fa44j0Xco3S99E3RA/o.jpg,"303 2nd St, San Francisco, CA 94107"
976,Doobu,https://s3-media2.fl.yelpcdn.com/bphoto/a-q80BNeQSqvtaloEKA0Og/o.jpg,"1723 Buchanan St, San Francisco, CA 94115"
977,DragonEats,https://s3-media3.fl.yelpcdn.com/bphoto/ag-k6MI6VXs3jZRnIngsuw/o.jpg,"520 Gough St, San Francisco, CA 94102"
978,RAW Sugar Factory,https://s3-media3.fl.yelpcdn.com/bphoto/meWMWqQANIkkCh0bIjVaQg/o.jpg,"525 Valencia St, San Francisco, CA 94110"
979,Primavera,https://s3-media3.fl.yelpcdn.com/bphoto/MpqL-dxA7kcwJzGO5bfE_g/o.jpg,"1 Ferry Plz, Ferry Plaza Farmers Market, San Francisco, CA 94111"
980,Piccino,https://s3-media3.fl.yelpcdn.com/bphoto/svIqqx3iNbmcUf4OxpaIhA/o.jpg,"1001 Minnesota St, San Francisco, CA 94107"
981,Wine Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/0jVeyl5oUCGr5O5WFo_uUg/o.jpg,"507 Divisadero St, San Francisco, CA 94117"
982,Chotto,https://s3-media3.fl.yelpcdn.com/bphoto/GSV5rVZgAWcLTgahFTu2Sw/o.jpg,"3317 Steiner St, San Francisco, CA 94123"
983,Bambino's Ristorante,https://s3-media2.fl.yelpcdn.com/bphoto/2JBm6HROa_SphhxNKbK29A/o.jpg,"945 Cole St, San Francisco, CA 94117"
984,Burgermeister,https://s3-media1.fl.yelpcdn.com/bphoto/LVX2CGY4YMiP1GFyu0cFCw/o.jpg,"138 Church St, San Francisco, CA 94114"
985,In Situ,https://s3-media1.fl.yelpcdn.com/bphoto/dko8wDO2RGGTEWsJXFtndQ/o.jpg,"151 3rd St, San Francisco, CA 94103"
986,Oola Restaurant & Bar,https://s3-media4.fl.yelpcdn.com/bphoto/3u4oiunQq8c28j0Fk_9OXQ/o.jpg,"860 Folsom St, San Francisco, CA 94107"
987,Sam Wo Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/84lUFVZ0ZxoHBEXbG0EWdQ/o.jpg,"713 Clay St, San Francisco, CA 94108"
988,Crystal Jade Jiang Nan,https://s3-media2.fl.yelpcdn.com/bphoto/g8xgMNfyH8NEZEg9lbsyJQ/o.jpg,"4 Embarcadero Ctr, Lobby Level, San Francisco, CA 94111"
989,Rooster & Rice,https://s3-media3.fl.yelpcdn.com/bphoto/I3KtXLlVpmq_Ugcv-PHj6Q/o.jpg,"2211 Filbert St, San Francisco, CA 94123"
990,Hard Water,https://s3-media2.fl.yelpcdn.com/bphoto/xIEG_8ohpgWfKxPn0MLgCQ/o.jpg,"Pier 3, Ste 102, San Francisco, CA 94111"
991,Sriracha Thai Cuisine,https://s3-media1.fl.yelpcdn.com/bphoto/dF3jzR1H0FuXyURlkSTw0Q/o.jpg,"1319 9th Ave, San Francisco, CA 94122"
992,Palmer's,https://s3-media4.fl.yelpcdn.com/bphoto/kSp4HHTU-bebraPR5gytng/o.jpg,"2298 Fillmore St, San Francisco, CA 94115"
993,La Fina Estampa,https://s3-media2.fl.yelpcdn.com/bphoto/rx_DCG5rAibZDoO5c9leEQ/o.jpg,"1407 Bush St, San Francisco, CA 94109"
994,Assab Eritrean Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/nK8CaMiUvXVXEpt65xf2_Q/o.jpg,"2845 Geary Blvd, San Francisco, CA 94118"
995,Buffalo Theory,https://s3-media4.fl.yelpcdn.com/bphoto/LsseUEkd6DRCb-Sz0VUmDw/o.jpg,"1735 Polk St, San Francisco, CA 94109"
996,Red Chilli,https://s3-media3.fl.yelpcdn.com/bphoto/uYxEQWKDABe9l5WPfB7UaQ/o.jpg,"522 Jones St, San Francisco, CA 94102"
997,Jin Mi Korean Cuisine,https://s3-media1.fl.yelpcdn.com/bphoto/9g3ql4XhxmbM5p4C2x-XLQ/o.jpg,"366 Golden Gate Ave, San Francisco, CA 94102"
998,Khai,https://s3-media2.fl.yelpcdn.com/bphoto/4CsPCsNkyp9BR8ml-EeHtg/o.jpg,"655 Townsend St, San Francisco, CA 94103"
999,The Brixton,https://s3-media1.fl.yelpcdn.com/bphoto/TzFrUee-FC6ADueD12pBpw/o.jpg,"2140 Union St, San Francisco, CA 94123"
1000,One Waan,https://s3-media2.fl.yelpcdn.com/bphoto/hBqLqWUT6va-g2SiuPn1IQ/o.jpg,"2922 Diamond St, San Francisco, CA 94131"
